zillow_neighborhood,city,state,geoid,area_km,avg_neighbor_degree_avg,avg_weighted_neighbor_degree_avg,circuity_avg,cluster_coeff_avg,cluster_coeff_weighted_avg,count_intersections,degree_centrality_avg,edge_density_km,edge_length_avg,edge_length_total,intersect_density_km,k_avg,edge_count,node_count,node_density_km,pagerank_max,pagerank_min,self_loop_proportion,street_density_km,street_length_avg,street_length_total,street_segments_count,streets_per_node_avg,dead_end_count,dead_end_proportion,intersect_3way_count,intersect_3way_proportion,intersect_4way_count,intersect_4way_proportion
Goldmine,Mobile,AL,0150000,5.604973775689019,2.4516666666666667,0.026437107570291787,1.0930216955183634,0.06,0.006959355214604375,60,0.0404040404040404,5890.417668468846,165.0781827981157,33015,10.704778006320684,4.0,200,100,17.84129667720114,0.025866053683518464,0.0015665796344647522,0.01,2957.631329254249,164.1331290953101,16577.44603862632,101,2.29,40.0,0.4,51.0,0.51,9.0,0.09
Gorgas,Mobile,AL,0150000,3.3011513249436546,2.7841760299625458,0.033157914610931816,1.0633262329028272,0.031835205992509365,0.005405560579582636,153,0.029391227067860026,17761.31033518289,126.63665906203978,58632,46.34746636542373,5.202247191011236,463,178,53.920581784610604,0.013137186143470269,0.0008467400508044031,0.038876889848812095,9118.4012762536,123.87334343404316,30101.222454472485,243,2.803370786516854,25.0,0.1404494382022472,134.0,0.7528089887640449,17.0,0.09550561797752809
Greenmound,Mobile,AL,0150000,1.225834822376959,2.6111111111111107,0.02805882724588729,1.128478914170285,0.02083333333333333,0.0020935658672350007,39,0.10460992907801417,12072.50618466306,125.41439385187442,14798,31.81505312793849,4.916666666666667,118,48,39.156988465155074,0.036093991811275684,0.003181336161187699,0.05084745762711865,6350.486199864248,125.55882456157936,7784.647122817921,62,2.7291666666666665,9.0,0.1875,35.0,0.7291666666666666,3.0,0.0625
Greenwich Hills,Mobile,AL,0150000,1.9013442570069248,2.631410256410256,0.0505427732748645,1.1042174724948812,0.018162393162393164,0.0032704027539364423,127,0.030355665839536795,21817.07916789565,113.02936833935644,41481,66.79484766210724,4.705128205128204,367,156,82.04721445109236,0.0258063977447415,0.0009668063164679344,0.010899182561307902,11468.767327915748,110.69073550193531,21806.074893881254,197,2.775641025641025,29.0,0.1858974358974359,104.0,0.6666666666666666,23.0,0.14743589743589744
Grove Hill,Mobile,AL,0150000,5.937729492559452,2.4982269503546104,0.022740914470937408,1.0310693728794815,0.02836879432624113,0.0016169470015109915,58,0.043468313886982364,5287.899832627297,165.25325678890155,31398,9.768043504285533,4.042553191489361,190,94,15.830967058669655,0.033333064950943576,0.0016556291390728481,0.0,2643.949916313545,165.25325678889504,15699.059394945032,95,2.2978723404255317,36.0,0.3829787234042553,52.0,0.5531914893617021,6.0,0.06382978723404255
Hamilton,Mobile,AL,0150000,6.453694280020418,2.2476190476190467,0.018614470429301973,1.1171702361843494,0.028571428571428567,0.002564050132550712,18,0.10084033613445373,2081.997251828112,223.94289591902188,13436,2.789100198893068,3.4285714285714284,60,35,5.4232503867365205,0.07322279199279234,0.004746835443037975,0.0,1040.9986259142056,223.9428959190541,6718.286877571622,30,2.057142857142857,17.0,0.4857142857142857,17.0,0.4857142857142857,1.0,0.02857142857142857
Hannon Park,Mobile,AL,0150000,1.1249291200498628,2.7340182648401834,0.03110089577580843,1.012678363364892,0.0182648401826484,0.0027182610861924434,71,0.07153729071537286,22120.870931043966,132.36389293189293,24884,63.11508763934648,5.1506849315068495,188,73,64.89297743200412,0.023654420356836618,0.002079002079002079,0.015957446808510637,11816.745110877204,132.93000679432615,13293.000679432613,100,3.1780821917808217,2.0,0.0273972602739726,54.0,0.7397260273972602,17.0,0.2328767123287671
Happy Hill,Mobile,AL,0150000,2.153329115952859,2.30168776371308,0.026791202227901986,1.1790786934131998,0.13924050632911394,0.011912515397575894,68,0.05452775073028235,11359.83962071228,145.60400837996806,24461,31.579009217041893,4.253164556962025,168,79,36.68737835509278,0.02998554069491188,0.0022098392747297688,0.005952380952380952,6436.878720252492,135.88939572722614,13860.718364177068,102,2.911392405063291,11.0,0.13924050632911392,53.0,0.6708860759493671,15.0,0.189873417721519
Highland,Mobile,AL,0150000,1.2998306648481297,2.0228758169934644,0.023284184617572246,1.0442547266232742,0.0,0.0,39,0.07058823529411769,8918.255930279041,128.8024726126709,11592,30.00390824335315,3.5294117647058822,90,51,39.23588001053873,0.04546304272963,0.003396133822103934,0.0,5151.583125096867,126.3431267644352,6696.185718515066,53,2.7254901960784315,12.0,0.23529411764705882,29.0,0.5686274509803921,10.0,0.19607843137254902
Hillsdale,Mobile,AL,0150000,3.175797967910812,2.6709245742092462,0.02965264687069225,1.0718227026763998,0.02798053527980536,0.005236005335696189,112,0.03531558608844991,14163.37094544334,136.71733941430392,44980,35.266727018431475,4.802919708029197,329,137,43.13876429933136,0.01348532536690592,0.0011017260374586854,0.0060790273556231,7158.6985952187015,136.13521228491936,22734.580451581533,167,2.7080291970802923,25.0,0.18248175182481752,102.0,0.7445255474452555,10.0,0.072992700729927
Hillview,Mobile,AL,0150000,4.2063636727656295,2.644557823129251,0.034985531460152784,1.0916641461658547,0.06122448979591839,0.002511234039065047,136,0.02312925170068021,12145.818710497351,115.58762579147772,51089,32.33196427606597,4.510204081632653,442,196,46.59606616256566,0.01218911297106565,0.0007984525988634027,0.013574660633484163,6341.076021223636,118.54609698631256,26672.871821920326,225,2.4642857142857144,60.0,0.30612244897959184,121.0,0.6173469387755102,15.0,0.07653061224489796
Huron,Mobile,AL,0150000,4.564655573330388,2.4804804804804808,0.025805379406302464,1.1361015728452577,0.06006006006006005,0.007086797266568363,70,0.03783783783783783,7237.245739207972,143.0109701257025,33035,15.335220560557598,4.162162162162162,231,111,24.31727831745562,0.017708650809250062,0.0014146172415295118,0.025974025974025976,3796.7407019137822,143.22986450810802,17330.81360548108,121,2.2792792792792795,41.0,0.36936936936936937,68.0,0.6126126126126126,2.0,0.018018018018018018
Irvington,Mobile,AL,0150000,8.217112096938534,2.353406326034064,0.02811481079672813,1.132906450867517,0.041362530413625295,0.0038758289365059375,101,0.03145126663804202,5763.091271083484,161.6244607487405,47355,12.291422924317873,4.2773722627737225,293,137,16.672524164668797,0.020336910181412437,0.00119314437370973,0.020477815699658702,3151.055526115127,167.04888052752017,25892.57648176563,155,2.5328467153284677,36.0,0.26277372262773724,93.0,0.6788321167883211,8.0,0.058394160583941604
Jackson Creek,Mobile,AL,0150000,5.158039532217433,2.333333333333334,0.023932673299282142,1.0954261212403074,0.027777777777777776,0.0019232899441074004,40,0.050078247261345805,4059.670936767266,163.59330609093547,20939,7.754884341261351,3.555555555555556,128,72,13.958791814270432,0.02980795900669306,0.0021865889212827998,0.015625,2061.2355269938184,163.56822051454074,10631.93433344515,65,2.125,32.0,0.4444444444444444,39.0,0.5416666666666666,1.0,0.013888888888888888
Jackson Heights,Mobile,AL,0150000,2.8729068623540712,2.432942708333332,0.0346264395617108,1.1007102342735589,0.08723958333333333,0.017297653080147697,101,0.033341535433070835,15495.19557565368,164.2666188295716,44516,35.156030055649005,4.234375,271,128,44.554176704188826,0.026573220151398645,0.0014219187334313893,0.014760147601476013,8599.96688064893,154.41814917146283,24706.903867434048,160,2.7578125,27.0,0.2109375,79.0,0.6171875,21.0,0.1640625
Jefferson,Mobile,AL,0150000,4.807842669459559,2.337365591397849,0.029834015108373614,1.0607527973598858,0.04704301075268817,0.006205488739121682,85,0.03147128245476004,7850.9209782803,157.27497030804668,37745,17.679447070915636,3.870967741935484,240,124,25.79119337404164,0.021378920268832428,0.001298701298701299,0.008333333333333333,3936.4529209666716,156.4119530557213,18925.84631974228,121,2.427419354838709,39.0,0.31451612903225806,78.0,0.6290322580645161,7.0,0.056451612903225805
Kimberline,Mobile,AL,0150000,4.58194884479841,2.3812375249500994,0.03102250916336293,1.0482839746657662,0.06686626746506986,0.0035678858047362393,120,0.025322848279344952,9858.933044946958,128.6983671687737,45173,26.18972931926734,4.203592814371257,351,167,36.44737330264704,0.016774778790636168,0.0009074410163339383,0.0,5333.275009438318,125.96285189942331,24436.793268488123,194,2.520958083832336,47.0,0.281437125748503,106.0,0.6347305389221557,14.0,0.08383233532934131
Koolman,Mobile,AL,0150000,7.1943618855752804,2.124429223744292,0.023860669401274837,1.0886755422467078,0.0901826484018265,0.008707489900768226,105,0.02598016060462922,5842.461420861286,152.84647914250334,42032,14.594762074802684,3.767123287671233,275,146,20.29366917067801,0.016649987669631994,0.001179553394589661,0.007272727272727274,3621.7782049724847,161.84088866994594,26056.383075861293,161,2.541095890410959,41.0,0.2808219178082192,90.0,0.6164383561643836,15.0,0.10273972602739725
Larkspur,Mobile,AL,0150000,3.2008920351093018,2.4673076923076933,0.03466420376696915,1.0716921584007526,0.04102564102564103,0.010405252258157914,90,0.03279666070363749,12432.88258322102,144.7138721239321,39796,28.11716203259156,4.230769230769232,275,130,40.61367849152114,0.016030390383427955,0.0011848341232227491,0.014545454545454544,6289.6398732175285,143.80327267062762,20132.458173887862,140,2.376923076923077,40.0,0.3076923076923077,77.0,0.5923076923076923,6.0,0.046153846153846156
Leinkauf,Mobile,AL,0150000,0.7440994087211509,2.7867231638418084,0.02831076497165417,1.0306998213590777,0.0,0.0,58,0.08883693746347167,23220.405195553154,113.6729590544516,17278,77.94657450364312,5.152542372881356,152,59,79.29048096060251,0.030405511244859,0.0064196303181106714,0.0,12297.520731894065,115.83010006757557,9150.577905338469,79,3.23728813559322,1.0,0.01694915254237288,42.0,0.711864406779661,16.0,0.2711864406779661
Llanfair,Mobile,AL,0150000,2.2489041451722835,2.399555555555556,0.03494825642136834,1.112733718634634,0.06555555555555555,0.009719410859023834,131,0.02997762863534679,18117.678710539552,121.6266350836777,40744,58.25059297490174,4.466666666666667,335,150,66.69915226133787,0.01833033974790954,0.0010716951191335426,0.005970149253731343,10541.923760776162,119.13455298341556,23707.776043699694,199,2.9133333333333336,19.0,0.12666666666666668,108.0,0.72,19.0,0.12666666666666668
Loma Vista,Mobile,AL,0150000,2.4876034861784015,2.196969696969697,0.03010240720908195,1.1189705344166456,0.16287878787878787,0.033242222874221024,32,0.08773784355179702,4277.001504380658,128.18655244201923,10639,12.863786442573378,3.772727272727273,83,44,17.687706358538392,0.0524400457311598,0.0036188178528347415,0.0,2166.761042454673,128.3343410220427,5390.042322925793,42,2.5681818181818183,12.0,0.2727272727272727,27.0,0.6136363636363636,5.0,0.11363636363636363
Lott Road,Mobile,AL,0150000,4.7113688037146,2.4391304347826086,0.025269911574048558,1.1279032463320429,0.04057971014492754,0.0043317337101861355,77,0.0378337147215866,7301.793160905204,138.71548592526372,34401,16.343445654114493,4.3130434782608695,248,115,24.409042210690483,0.02024624100691121,0.001323918799646955,0.024193548387096774,3724.5466185425935,138.17096650852187,17547.712746582278,127,2.3739130434782605,38.0,0.33043478260869563,73.0,0.6347826086956522,4.0,0.034782608695652174
Lourdes,Mobile,AL,0150000,7.125673405920328,2.338815789473685,0.01964060599943948,1.0586744246511115,0.018640350877192985,0.004305510607072749,95,0.024921575461833448,6670.22073188147,166.18816252023154,47529,13.332073277603454,3.763157894736842,286,152,21.33131724416553,0.01350425643066543,0.0010330578512396695,0.006993006993006993,3345.305311183266,165.538563129046,23837.553090582624,144,2.2828947368421053,57.0,0.375,90.0,0.5921052631578947,5.0,0.03289473684210526
Lyons Park,Mobile,AL,0150000,1.6445622005944094,2.745874587458746,0.03326419578570348,1.014816942816654,0.07458745874587458,0.004586768731332546,93,0.05089108910891085,18576.80510786988,118.87436376736169,30550,56.55000459477066,5.089108910891089,257,101,61.41452111905201,0.01938811574313018,0.001536037610501529,0.0,9773.02569539455,116.46629452234615,16072.348644083768,138,3.0594059405940595,8.0,0.07920792079207921,71.0,0.7029702970297029,19.0,0.18811881188118812
Malibar Heights,Mobile,AL,0150000,2.923511358820769,2.4603909465020566,0.037091921514427466,1.0857026795813491,0.017078189300411526,0.002805441496514839,125,0.027068476343838604,15135.050744041264,125.34700500434386,44247,42.75680326086372,4.3580246913580245,353,162,55.41281702607938,0.019334337550372872,0.00097448016547156,0.0169971671388102,8107.860468272411,125.41493214141943,23703.422174728275,189,2.6111111111111107,37.0,0.22839506172839505,115.0,0.7098765432098766,9.0,0.05555555555555555
Maryvale,Mobile,AL,0150000,2.967505882785368,2.761363636363636,0.029581154489914545,1.079696203885532,0.056397306397306425,0.007528053152658394,168,0.02558580731169562,23354.1556804232,138.8849586555935,69303,56.61319863747377,5.040404040404041,499,198,66.72269839416552,0.013004995402303116,0.000783066845969986,0.01002004008016032,12759.852053747005,140.7618439887182,37864.9360329652,269,2.95959595959596,30.0,0.15151515151515152,114.0,0.5757575757575758,53.0,0.2676767676767677
Maysville,Mobile,AL,0150000,1.7455703814511931,2.9221354166666664,0.029834370452750256,1.0266851798048635,0.01302083333333333,0.0042034876181768375,121,0.043430118110236164,22654.837492721406,112.02723321213736,39545,69.31831640005586,5.515625,353,128,73.32846693559628,0.014833805261924418,0.0012223280807194276,0.0028328611898017,11678.261787284373,112.00674660833445,20385.227882716867,182,3.296875,7.0,0.0546875,71.0,0.5546875,48.0,0.375
McCrary,Mobile,AL,0150000,4.1823127121474775,2.476293103448276,0.026025990962024556,1.1012799530169683,0.01436781609195402,0.0008628127940527827,65,0.0338830584707646,7614.447495602139,140.91150688865642,31846,15.541640349180081,3.896551724137931,226,116,27.735850469305987,0.021879099429580436,0.0013123359580052493,0.008849557522123894,3853.9184831134176,140.15906316091622,16118.292263505366,115,2.163793103448276,51.0,0.4396551724137931,60.0,0.5172413793103449,5.0,0.04310344827586207
McVoy,Mobile,AL,0150000,2.427023961634784,2.4691666666666667,0.02731527747152944,1.1431398788919556,0.02,0.004977489777856335,72,0.044444444444444425,12583.406443496511,138.81922253343444,30540,29.665961744976986,4.4,220,100,41.202724645801375,0.021488915739714273,0.0015806111696522658,0.045454545454545456,6469.234125040922,136.5303150860848,15700.98623489975,115,2.55,28.0,0.28,61.0,0.61,11.0,0.11
Melrose,Mobile,AL,0150000,2.4007484160688635,2.294573643410853,0.04266656935673999,1.0893507842796433,0.034883720930232565,0.0049400779995845785,56,0.046238030095759226,7750.3527219643065,110.09850308420602,18606,23.326059334321226,3.930232558139535,169,86,35.82216254913617,0.031252918257994984,0.0018159806295399519,0.04733727810650888,4045.142449867063,107.90410365879191,9711.36932929127,90,2.3372093023255816,30.0,0.3488372093023256,53.0,0.6162790697674418,3.0,0.03488372093023256
Mertz,Mobile,AL,0150000,1.879987758711928,2.2848258706467663,0.03544029567950157,1.052744095093042,0.12437810945273632,0.023560679407775672,59,0.06422433288104926,9117.927240019131,120.71543377508448,17141,31.383183069459893,4.2388059701492535,142,67,35.6385299263358,0.04024411891160047,0.0022970903522205213,0.014084507042253518,5826.275293143879,128.86266152936753,10953.32622999624,85,3.0,8.0,0.11940298507462686,44.0,0.6567164179104478,14.0,0.208955223880597
Milkhouse,Mobile,AL,0150000,4.888722547940521,2.4166666666666656,0.032930774290249834,1.148451367159128,0.03484848484848484,0.002821736158687395,180,0.02129514321295146,10843.661590250056,103.33655539667063,53011,36.81943457311335,4.663636363636363,513,220,45.001531144916314,0.011711112910466429,0.0007108932050714432,0.1286549707602339,5944.158521533174,97.8429016590977,29059.341792752028,297,2.663636363636364,40.0,0.18181818181818182,170.0,0.7727272727272727,8.0,0.03636363636363636
Millers Creek,Mobile,AL,0150000,4.502296947514394,2.513681592039801,0.03485767028701936,1.1110051266600047,0.044776119402985065,0.0026263125501932365,98,0.03422735944338455,8378.674122831992,123.68288172932564,37723,21.766667357226034,4.552238805970148,305,134,29.762585978247838,0.017217373890207933,0.0011337868480725626,0.07540983606557378,4409.584719502263,118.88179534383929,19853.259822421158,167,2.485074626865672,36.0,0.26865671641791045,87.0,0.6492537313432836,7.0,0.05223880597014925
Mobile Terrace,Mobile,AL,0150000,2.9252861271827078,2.8943089430894315,0.02959209302501928,1.0733949127020483,0.1016260162601626,0.025895803811654367,106,0.04264960682393706,13561.182890401555,123.96981305462236,39670,36.23577161051481,5.203252032520325,320,123,42.04716894427664,0.015882371296608938,0.00122799836266885,0.00625,6849.694458222249,124.45537996321623,20037.31617407781,161,2.9349593495934965,17.0,0.13821138211382114,80.0,0.6504065040650406,26.0,0.21138211382113822
